date;groundwaterlevel_m_a_s_l
2021-07-28 00:00;15.1557
2021-07-29 00:00;15.1511
2021-07-30 00:00;15.14455
2021-07-31 00:00;15.132
2021-08-01 00:00;15.1251
2021-08-02 00:00;15.1164
2021-08-03 00:00;15.1062
2021-08-04 00:00;15.09765
2021-08-05 00:00;15.0903
2021-08-06 00:00;15.084
2021-08-07 00:00;15.08275
2021-08-08 00:00;15.0852
2021-08-09 00:00;15.0816
2021-08-10 00:00;15.07945
2021-08-11 00:00;15.07895
2021-08-12 00:00;15.07415
2021-08-13 00:00;15.07095
2021-08-14 00:00;15.06935
2021-08-15 00:00;15.06625
2021-08-16 00:00;15.0635
2021-08-17 00:00;15.06465
2021-08-18 00:00;15.07985
2021-08-19 00:00;15.0898
2021-08-20 00:00;15.0819
2021-08-21 00:00;15.0739
2021-08-22 00:00;15.06715
2021-08-23 00:00;15.06155
2021-08-24 00:00;15.0597
2021-08-25 00:00;15.0659
2021-08-26 00:00;15.06015
2021-08-27 00:00;15.07325
2021-08-28 00:00;15.08445
2021-08-29 00:00;15.0832
2021-08-30 00:00;15.07725
2021-08-31 00:00;15.07115
2021-09-01 00:00;15.0655
2021-09-02 00:00;15.06085
2021-09-03 00:00;15.05695
2021-09-04 00:00;15.0516
2021-09-05 00:00;15.04865
2021-09-06 00:00;15.0465
2021-09-07 00:00;15.04495
2021-09-08 00:00;15.04205
2021-09-09 00:00;15.0382
2021-09-10 00:00;15.0359
2021-09-11 00:00;15.03575
2021-09-12 00:00;15.0352
2021-09-13 00:00;15.0282
2021-09-14 00:00;15.02335
2021-09-15 00:00;15.0194
2021-09-16 00:00;15.0181
2021-09-17 00:00;15.01445
2021-09-18 00:00;15.01025
2021-09-19 00:00;15.0068
2021-09-20 00:00;15.004
2021-09-21 00:00;15.0036
2021-09-22 00:00;15.00215
2021-09-23 00:00;15.0075
2021-09-24 00:00;15.0011
2021-09-25 00:00;14.99615
2021-09-26 00:00;14.9903
2021-09-27 00:00;14.9884
2021-09-28 00:00;14.98695
2021-09-29 00:00;14.98495
2021-09-30 00:00;14.9844
2021-10-01 00:00;14.98275
2021-10-02 00:00;14.9801
2021-10-03 00:00;14.9792
2021-10-04 00:00;14.97615
2021-10-05 00:00;14.97385
2021-10-06 00:00;14.97455
2021-10-07 00:00;14.97375
2021-10-08 00:00;14.9736
2021-10-09 00:00;14.97355
2021-10-10 00:00;14.97435
2021-10-11 00:00;14.97505
2021-10-12 00:00;14.9721
2021-10-13 00:00;14.97245
2021-10-14 00:00;14.97575
2021-10-15 00:00;14.97595
2021-10-16 00:00;14.97095
2021-10-17 00:00;14.9684
2021-10-18 00:00;14.9657
2021-10-19 00:00;14.96765
2021-10-20 00:00;14.9757
2021-10-21 00:00;14.972
2021-10-22 00:00;14.96585
2021-10-23 00:00;14.96075
2021-10-24 00:00;14.9641
2021-10-25 00:00;14.96735
2021-10-26 00:00;14.9676
2021-10-27 00:00;14.9665
2021-10-28 00:00;14.9664
2021-10-29 00:00;14.972
2021-10-30 00:00;14.9767
2021-10-31 00:00;14.9801
2021-11-01 00:00;14.98205
2021-11-02 00:00;14.9811
2021-11-03 00:00;14.9816
2021-11-04 00:00;14.98165
2021-11-05 00:00;14.98925
2021-11-06 00:00;14.9919
2021-11-07 00:00;14.99635
2021-11-08 00:00;14.99955
2021-11-09 00:00;15.01245
2021-11-10 00:00;15.03965
2021-11-11 00:00;15.05985
2021-11-12 00:00;15.0657
2021-11-13 00:00;15.0703
2021-11-14 00:00;15.0728
2021-11-15 00:00;15.08
2021-11-16 00:00;15.0862
2021-11-17 00:00;15.0901
2021-11-18 00:00;15.08985
2021-11-19 00:00;15.09215
2021-11-20 00:00;15.08845
2021-11-21 00:00;15.08585
2021-11-22 00:00;15.0858
2021-11-23 00:00;15.08635
2021-11-24 00:00;15.0892
2021-11-25 00:00;15.09155
2021-11-26 00:00;15.08785
2021-11-27 00:00;15.0844
2021-11-28 00:00;15.0833
2021-11-29 00:00;15.08325
2021-11-30 00:00;15.08575
2021-12-01 00:00;15.08245
2021-12-02 00:00;15.08035
2021-12-03 00:00;15.0748
2021-12-04 00:00;15.0697
2021-12-05 00:00;15.06285
2021-12-06 00:00;15.06255
2021-12-07 00:00;15.0612
2021-12-08 00:00;15.059
2021-12-09 00:00;15.05765
2021-12-10 00:00;15.0572
2021-12-11 00:00;15.05115
2021-12-12 00:00;15.04635
2021-12-13 00:00;15.04415
2021-12-14 00:00;15.04445
2021-12-15 00:00;15.0427
2021-12-16 00:00;15.0374
2021-12-17 00:00;15.0329
2021-12-18 00:00;15.03795
2021-12-19 00:00;15.0382
2021-12-20 00:00;15.03065
2021-12-21 00:00;15.0312
2021-12-22 00:00;15.03195
2021-12-23 00:00;15.0419
2021-12-24 00:00;15.03945
2021-12-25 00:00;15.0338
2021-12-26 00:00;15.02715
2021-12-27 00:00;15.02425
2021-12-28 00:00;15.02575
2021-12-29 00:00;15.0227
2021-12-30 00:00;15.023
2021-12-31 00:00;15.0196
2022-01-01 00:00;15.01445
2022-01-02 00:00;15.02825
2022-01-03 00:00;15.0338
2022-01-04 00:00;15.0627
2022-01-05 00:00;15.0881
2022-01-06 00:00;15.09345
2022-01-07 00:00;15.1024
2022-01-08 00:00;15.11135
2022-01-09 00:00;15.11005
2022-01-10 00:00;15.10495
2022-01-11 00:00;15.11245
2022-01-12 00:00;15.1202
2022-01-13 00:00;15.1315
2022-01-14 00:00;15.1623
2022-01-15 00:00;15.1893
2022-01-16 00:00;15.21615
2022-01-17 00:00;15.2116
2022-01-18 00:00;15.2142
2022-01-19 00:00;15.2346
2022-01-20 00:00;15.2511
2022-01-21 00:00;15.26645
2022-01-22 00:00;15.2792
2022-01-23 00:00;15.28925
2022-01-24 00:00;15.29635
2022-01-25 00:00;15.30305
2022-01-26 00:00;15.32115
2022-01-27 00:00;15.32685
2022-01-28 00:00;15.30545
2022-01-29 00:00;15.34805
2022-01-30 00:00;15.42265
2022-01-31 00:00;15.49205
2022-02-01 00:00;15.5189
2022-02-02 00:00;15.50695
2022-02-03 00:00;15.50275
2022-02-04 00:00;15.5269
2022-02-05 00:00;15.57785
2022-02-06 00:00;15.61395
2022-02-07 00:00;15.5875
2022-02-08 00:00;15.59335
2022-02-09 00:00;15.59625
2022-02-10 00:00;15.5886
2022-02-11 00:00;15.5623
2022-02-12 00:00;15.5608
2022-02-13 00:00;15.57395
2022-02-14 00:00;15.5957
2022-02-15 00:00;15.715
2022-02-16 00:00;15.8418
2022-02-17 00:00;15.9133
2022-02-18 00:00;15.885
2022-02-19 00:00;15.8707
2022-02-20 00:00;15.8455
2022-02-21 00:00;15.8788
2022-02-22 00:00;15.77715
2022-02-23 00:00;15.77365
2022-02-24 00:00;15.81875
2022-02-25 00:00;15.88385
2022-02-26 00:00;15.8396
2022-02-27 00:00;15.8699
2022-02-28 00:00;15.87785
2022-03-01 00:00;15.88125
2022-03-02 00:00;15.87305
2022-03-03 00:00;15.8494
2022-03-04 00:00;15.82745
2022-03-05 00:00;15.831
2022-03-06 00:00;15.8188
2022-03-07 00:00;15.7915
2022-03-08 00:00;15.7794
2022-03-09 00:00;15.7569
2022-03-10 00:00;15.76772308
2022-03-11 00:00;15.81875
2022-03-12 00:00;15.83485
2022-03-13 00:00;15.82585
2022-03-14 00:00;15.8163
2022-03-15 00:00;15.82515
2022-03-16 00:00;15.8107
2022-03-17 00:00;15.8036
2022-03-18 00:00;15.8043
2022-03-19 00:00;15.8233
2022-03-20 00:00;15.85875
2022-03-21 00:00;15.8776
2022-03-22 00:00;15.8877
2022-03-23 00:00;15.88155
2022-03-24 00:00;15.88325
2022-03-25 00:00;15.90145
2022-03-26 00:00;15.88425
2022-03-27 00:00;15.90795
2022-03-28 00:00;15.9398
2022-03-29 00:00;15.9012
2022-03-30 00:00;15.8921
2022-03-31 00:00;15.85725
2022-04-01 00:00;15.82365
2022-04-02 00:00;15.8173
2022-04-03 00:00;15.822
2022-04-04 00:00;15.84695
2022-04-05 00:00;15.81745
2022-04-06 00:00;15.7944
2022-04-07 00:00;15.8129
2022-04-08 00:00;15.88465
2022-04-09 00:00;15.9712
2022-04-10 00:00;15.99025
2022-04-11 00:00;16.05985
2022-04-12 00:00;16.11765
2022-04-13 00:00;16.15255
2022-04-14 00:00;16.1733
2022-04-15 00:00;16.1468
2022-04-16 00:00;16.16285
2022-04-17 00:00;16.17965
2022-04-18 00:00;16.1947
2022-04-19 00:00;16.1726
2022-04-20 00:00;16.15635
2022-04-21 00:00;16.14635
2022-04-22 00:00;16.1368
2022-04-23 00:00;16.12635
2022-04-24 00:00;16.10705
2022-04-25 00:00;16.09845
2022-04-26 00:00;16.0463
2022-04-27 00:00;16.0022
2022-04-28 00:00;15.9916
2022-04-29 00:00;15.9551
2022-04-30 00:00;15.94555
2022-05-01 00:00;15.92625
2022-05-02 00:00;15.9349
2022-05-03 00:00;15.88145
2022-05-04 00:00;15.84865
2022-05-05 00:00;15.83655
2022-05-06 00:00;15.80955
2022-05-07 00:00;15.7892
2022-05-08 00:00;15.7491
2022-05-09 00:00;15.74235
2022-05-10 00:00;15.7547
2022-05-11 00:00;15.748
2022-05-12 00:00;15.73305
2022-05-13 00:00;15.70235
2022-05-14 00:00;15.6829
2022-05-15 00:00;15.6477
2022-05-16 00:00;15.6273
2022-05-17 00:00;15.60895
2022-05-18 00:00;15.60365
2022-05-19 00:00;15.59205
2022-05-20 00:00;15.57575
2022-05-21 00:00;15.5624
2022-05-22 00:00;15.5421
2022-05-23 00:00;15.5284
2022-05-24 00:00;15.51595
