date;groundwaterlevel_m_a_s_l
2020-07-06 00:00;14.60933729
2020-07-07 00:00;14.38028525
2020-07-08 00:00;15.15575055
2020-07-09 00:00;14.24071296
2020-07-10 00:00;15.09145708
2020-07-11 00:00;14.23900264
2020-07-12 00:00;14.71115274
2020-07-13 00:00;14.93110996
2020-07-14 00:00;14.50447871
2020-07-15 00:00;15.11681721
2020-07-16 00:00;14.76779824
2020-07-17 00:00;14.52297437
2020-07-18 00:00;14.36965535
2020-07-19 00:00;14.46683919
2020-07-20 00:00;14.7522531
2020-07-21 00:00;14.44025412
2020-07-22 00:00;14.84816118
2020-07-23 00:00;14.276057
2020-07-24 00:00;14.18083689
2020-07-25 00:00;14.92456767
2020-07-26 00:00;14.72029874
2020-07-27 00:00;14.5452458
2020-07-28 00:00;14.75102105
2020-07-29 00:00;14.51984559
2020-07-30 00:00;14.31305539
2020-07-31 00:00;14.99856719
2020-08-01 00:00;14.09397599
2020-08-02 00:00;14.96749336
2020-08-03 00:00;14.57420536
2020-08-04 00:00;14.07517955
2020-08-05 00:00;14.61958064
2020-08-06 00:00;14.5825896
2020-08-07 00:00;14.29879508
2020-08-08 00:00;14.21529477
2020-08-09 00:00;14.10407991
2020-08-10 00:00;14.80483854
2020-08-11 00:00;14.23724083
2020-08-12 00:00;14.93044617
2020-08-13 00:00;14.02695033
2020-08-14 00:00;14.06297405
2020-08-15 00:00;14.47533599
2020-08-16 00:00;14.48416542
2020-08-17 00:00;14.8202024
2020-08-18 00:00;13.99092272
2020-08-19 00:00;14.88794952
2020-08-20 00:00;14.24922561
2020-08-21 00:00;14.13168975
2020-08-22 00:00;14.48122291
2020-08-23 00:00;14.44261963
2020-08-24 00:00;14.73657831
2020-08-25 00:00;14.15923808
2020-08-26 00:00;13.99799082
2020-08-27 00:00;14.21820078
2020-08-28 00:00;14.7522653
2020-08-29 00:00;14.14515252
2020-08-30 00:00;14.82466622
2020-08-31 00:00;14.67143932
2020-09-01 00:00;14.35337254
2020-09-02 00:00;14.11204984
2020-09-03 00:00;13.98731978
2020-09-04 00:00;14.74225168
2020-09-05 00:00;14.8152049
2020-09-06 00:00;14.76887307
2020-09-07 00:00;14.71774902
2020-09-08 00:00;14.10834565
2020-09-09 00:00;14.32853171
2020-09-10 00:00;14.51615527
2020-09-11 00:00;14.59332606
2020-09-12 00:00;14.27906827
2020-09-13 00:00;14.5495488
2020-09-14 00:00;14.34773474
2020-09-15 00:00;14.34075148
2020-09-16 00:00;14.27135043
2020-09-17 00:00;14.75290027
2020-09-18 00:00;14.71949811
2020-09-19 00:00;14.52678768
2020-09-20 00:00;13.99029071
2020-09-21 00:00;13.89850437
2020-09-22 00:00;14.84522675
2020-09-23 00:00;14.55229325
2020-09-24 00:00;14.69130932
2020-09-25 00:00;14.64825673
2020-09-26 00:00;14.47485296
2020-09-27 00:00;14.24993423
2020-09-28 00:00;13.95172887
2020-09-29 00:00;14.80230072
2020-09-30 00:00;14.53874628
2020-10-01 00:00;14.67661435
2020-10-02 00:00;14.35032596
2020-10-03 00:00;14.38943184
2020-10-04 00:00;13.95939212
2020-10-05 00:00;14.11800135
2020-10-06 00:00;14.59022817
2020-10-07 00:00;14.14884116
2020-10-08 00:00;14.54696548
2020-10-09 00:00;14.29201388
2020-10-10 00:00;14.77222811
2020-10-11 00:00;13.97632105
2020-10-12 00:00;14.00910781
2020-10-13 00:00;14.25029453
2020-10-14 00:00;14.38680192
2020-10-15 00:00;14.31684849
2020-10-16 00:00;14.3188614
2020-10-17 00:00;14.1653407
2020-10-18 00:00;14.75916176
2020-10-19 00:00;14.35696324
2020-10-20 00:00;14.45567853
2020-10-21 00:00;14.75546512
2020-10-22 00:00;14.3380546
2020-10-23 00:00;14.04343767
2020-10-24 00:00;14.82551659
2020-10-25 00:00;14.9244171
2020-10-26 00:00;14.02207586
2020-10-27 00:00;14.61931725
2020-10-28 00:00;15.0905662
2020-10-29 00:00;14.74379568
2020-10-30 00:00;14.5421197
2020-10-31 00:00;14.51966374
2020-11-01 00:00;15.0248806
2020-11-02 00:00;14.40531361
2020-11-03 00:00;14.44447184
2020-11-04 00:00;15.065965
2020-11-05 00:00;15.00011701
2020-11-06 00:00;15.22640686
2020-11-07 00:00;14.5011253
2020-11-08 00:00;15.02188356
2020-11-09 00:00;14.92688928
2020-11-10 00:00;15.15593949
2020-11-11 00:00;14.86064915
2020-11-12 00:00;14.79648631
2020-11-13 00:00;15.10322862
2020-11-14 00:00;14.86712931
2020-11-15 00:00;14.46690336
2020-11-16 00:00;14.68329859
2020-11-17 00:00;15.19386355
2020-11-18 00:00;15.19510346
2020-11-19 00:00;14.65825879
2020-11-20 00:00;14.84895406
2020-11-21 00:00;14.45202187
2020-11-22 00:00;14.82837234
2020-11-23 00:00;14.79435027
2020-11-24 00:00;15.30067811
2020-11-25 00:00;14.90519627
2020-11-26 00:00;15.4907106
2020-11-27 00:00;15.27126748
2020-11-28 00:00;15.47267776
2020-11-29 00:00;14.97880096
2020-11-30 00:00;15.23733208
2020-12-01 00:00;15.3127907
2020-12-02 00:00;14.55959836
2020-12-03 00:00;14.83507867
2020-12-04 00:00;14.93964955
2020-12-05 00:00;15.08488614
2020-12-06 00:00;14.87664765
2020-12-07 00:00;15.0643621
2020-12-08 00:00;15.47918168
2020-12-09 00:00;15.17374486
2020-12-10 00:00;15.52129086
2020-12-11 00:00;15.12282819
2020-12-12 00:00;15.22676564
2020-12-13 00:00;14.84921868
2020-12-14 00:00;15.55251872
2020-12-15 00:00;15.60699893
2020-12-16 00:00;15.55487791
2020-12-17 00:00;15.10443208
2020-12-18 00:00;15.43341685
2020-12-19 00:00;15.56252883
2020-12-20 00:00;15.53259366
2020-12-21 00:00;15.63476848
2020-12-22 00:00;15.18943598
2020-12-23 00:00;15.3272767
2020-12-24 00:00;15.87052759
2020-12-25 00:00;15.39058019
2020-12-26 00:00;15.89090119
2020-12-27 00:00;15.55993445
2020-12-28 00:00;15.71788827
2020-12-29 00:00;15.57033343
2020-12-30 00:00;15.59246488
2020-12-31 00:00;16.34045727
2021-01-01 00:00;15.61212396
2021-01-02 00:00;16.14303458
2021-01-03 00:00;15.73870778
2021-01-04 00:00;16.36830278
2021-01-05 00:00;15.92762639
2021-01-06 00:00;15.60867308
2021-01-07 00:00;16.27991296
2021-01-08 00:00;15.43174638
2021-01-09 00:00;15.97513266
2021-01-10 00:00;15.71031324
2021-01-11 00:00;15.58881837
2021-01-12 00:00;15.79102556
2021-01-13 00:00;15.86044325
2021-01-14 00:00;15.77864102
2021-01-15 00:00;16.27266405
2021-01-16 00:00;16.2283266
2021-01-17 00:00;16.18498378
2021-01-18 00:00;15.82201623
2021-01-19 00:00;15.93416235
2021-01-20 00:00;15.87501738
2021-01-21 00:00;16.24798259
2021-01-22 00:00;16.19198476
2021-01-23 00:00;16.5106926
2021-01-24 00:00;15.87619051
2021-01-25 00:00;15.95529106
2021-01-26 00:00;16.32607849
2021-01-27 00:00;15.71717054
2021-01-28 00:00;15.57320906
2021-01-29 00:00;16.03821819
2021-01-30 00:00;16.43258648
2021-01-31 00:00;15.65898172
2021-02-01 00:00;16.28187668
2021-02-02 00:00;15.6077358
2021-02-03 00:00;15.66149204
2021-02-04 00:00;15.68932809
2021-02-05 00:00;15.67906
2021-02-06 00:00;15.94609656
2021-02-07 00:00;15.41711923
2021-02-08 00:00;16.13525907
2021-02-09 00:00;15.1970293
2021-02-10 00:00;15.3180798
2021-02-11 00:00;16.07687707
2021-02-12 00:00;15.22727466
2021-02-13 00:00;15.93640009
2021-02-14 00:00;15.34865195
2021-02-15 00:00;15.85322089
2021-02-16 00:00;15.77499757
2021-02-17 00:00;15.53686697
2021-02-18 00:00;15.58037387
2021-02-19 00:00;15.62318697
2021-02-20 00:00;15.31674593
2021-02-21 00:00;15.27429854
2021-02-22 00:00;16.2355971
2021-02-23 00:00;16.04756826
2021-02-24 00:00;15.65480231
2021-02-25 00:00;16.34044331
2021-02-26 00:00;16.29714601
2021-02-27 00:00;15.41294252
2021-02-28 00:00;16.28792156
2021-03-01 00:00;16.34700849
2021-03-02 00:00;15.51783509
2021-03-03 00:00;15.50318993
2021-03-04 00:00;16.02370007
2021-03-05 00:00;15.79189158
2021-03-06 00:00;15.98834238
2021-03-07 00:00;15.67845053
2021-03-08 00:00;15.89852279
2021-03-09 00:00;15.29354073
2021-03-10 00:00;15.41528912
2021-03-11 00:00;15.81696282
2021-03-12 00:00;15.47658478
2021-03-13 00:00;15.51460301
2021-03-14 00:00;15.70843849
2021-03-15 00:00;15.3361944
2021-03-16 00:00;16.01415588
2021-03-17 00:00;15.36377976
2021-03-18 00:00;15.69832331
2021-03-19 00:00;15.91784251
2021-03-20 00:00;15.4013682
2021-03-21 00:00;15.96245856
2021-03-22 00:00;15.88839484
2021-03-23 00:00;15.33920205
2021-03-24 00:00;15.88577513
2021-03-25 00:00;15.38823971
2021-03-26 00:00;15.40697788
2021-03-27 00:00;15.4788518
2021-03-28 00:00;15.17301178
2021-03-29 00:00;15.04940235
2021-03-30 00:00;15.6285533
2021-03-31 00:00;15.39583552
2021-04-01 00:00;15.1894308
2021-04-02 00:00;15.24855638
2021-04-03 00:00;15.17340677
2021-04-04 00:00;15.60242044
2021-04-05 00:00;15.45356515
2021-04-06 00:00;15.46928081
2021-04-07 00:00;15.42563497
2021-04-08 00:00;15.54255976
2021-04-09 00:00;14.8842226
2021-04-10 00:00;15.40343657
2021-04-11 00:00;14.97603216
2021-04-12 00:00;15.64988518
2021-04-13 00:00;15.62561396
2021-04-14 00:00;15.14680883
2021-04-15 00:00;15.02381904
2021-04-16 00:00;15.05896062
2021-04-17 00:00;15.77110546
2021-04-18 00:00;15.61045985
2021-04-19 00:00;14.84525744
2021-04-20 00:00;15.0104004
2021-04-21 00:00;15.53001955
2021-04-22 00:00;15.05993464
2021-04-23 00:00;14.95412574
2021-04-24 00:00;15.26899136
2021-04-25 00:00;15.66793221
2021-04-26 00:00;15.19807984
2021-04-27 00:00;14.87659431
2021-04-28 00:00;14.74180619
2021-04-29 00:00;15.46991497
2021-04-30 00:00;15.17974568
2021-05-01 00:00;15.61788583
2021-05-02 00:00;15.35258257
2021-05-03 00:00;14.84539124
2021-05-04 00:00;15.36671292
2021-05-05 00:00;14.97652431
2021-05-06 00:00;14.79909267
2021-05-07 00:00;15.20566099
2021-05-08 00:00;14.8527332
2021-05-09 00:00;15.574632
2021-05-10 00:00;15.33554505
2021-05-11 00:00;15.28244001
2021-05-12 00:00;14.8561411
2021-05-13 00:00;15.11496421
2021-05-14 00:00;14.78125779
2021-05-15 00:00;15.27310337
2021-05-16 00:00;15.46246087
2021-05-17 00:00;15.29211163
2021-05-18 00:00;15.20885114
2021-05-19 00:00;15.40807392
2021-05-20 00:00;15.01380056
2021-05-21 00:00;15.18247188
2021-05-22 00:00;15.46713057
2021-05-23 00:00;14.60137371
2021-05-24 00:00;14.98419646
2021-05-25 00:00;14.77911756
2021-05-26 00:00;15.50746507
2021-05-27 00:00;15.23871532
2021-05-28 00:00;15.69496116
2021-05-29 00:00;15.80011734
2021-05-30 00:00;15.86967956
2021-05-31 00:00;16.13461694
2021-06-01 00:00;15.71309949
2021-06-02 00:00;15.8249615
2021-06-03 00:00;15.16393097
2021-06-04 00:00;15.04056477
2021-06-05 00:00;15.31607124
2021-06-06 00:00;15.91716015
2021-06-07 00:00;15.61378791
2021-06-08 00:00;15.1247831
2021-06-09 00:00;15.02075847
2021-06-10 00:00;15.19961343
2021-06-11 00:00;15.72999607
2021-06-12 00:00;15.26114701
2021-06-13 00:00;15.57283592
2021-06-14 00:00;15.70584955
2021-06-15 00:00;14.88127943
2021-06-16 00:00;15.33285985
2021-06-17 00:00;15.34588191
2021-06-18 00:00;15.40174905
2021-06-19 00:00;14.76896211
2021-06-20 00:00;15.1345175
2021-06-21 00:00;14.64106211
2021-06-22 00:00;15.13457353
2021-06-23 00:00;15.22208076
2021-06-24 00:00;15.4300852
2021-06-25 00:00;15.45424794
2021-06-26 00:00;15.12611056
2021-06-27 00:00;14.59312921
2021-06-28 00:00;14.76447737
2021-06-29 00:00;15.29224671
2021-06-30 00:00;14.69911644
2021-07-01 00:00;14.78655625
2021-07-02 00:00;14.48632188
2021-07-03 00:00;14.79882071
2021-07-04 00:00;14.66605808
2021-07-05 00:00;14.90182246
2021-07-06 00:00;14.97778502
2021-07-07 00:00;14.74760715
2021-07-08 00:00;14.38748828
2021-07-09 00:00;14.89579608
2021-07-10 00:00;14.511691
2021-07-11 00:00;15.30400097
2021-07-12 00:00;14.61548568
2021-07-13 00:00;14.79153814
2021-07-14 00:00;15.01138688
2021-07-15 00:00;14.64505978
2021-07-16 00:00;14.90129806
2021-07-17 00:00;14.35396829
2021-07-18 00:00;14.92180361
2021-07-19 00:00;15.19445538
2021-07-20 00:00;14.71209097
2021-07-21 00:00;14.5639012
2021-07-22 00:00;14.51949509
2021-07-23 00:00;14.32451571
2021-07-24 00:00;14.96469037
2021-07-25 00:00;14.67953247
2021-07-26 00:00;14.2322646
2021-07-27 00:00;14.23760939
2021-07-28 00:00;14.26571316
2021-07-29 00:00;14.62352589
2021-07-30 00:00;14.58220543
2021-07-31 00:00;14.65012448
2021-08-01 00:00;14.86994448
2021-08-02 00:00;14.74952639
2021-08-03 00:00;14.39274136
2021-08-04 00:00;14.54514439
2021-08-05 00:00;14.15178417
2021-08-06 00:00;14.4237843
